id,identifier,session_count,language,timezone,game_version,device_os,device_type,device_model,ad_id,tags,last_active,playtime,amount_spent,created_at,invalid_identifier,badge_count,lat,lon,rooted,ip,country,web_auth,web_p256
bca5bb7d-80df-40bd-9aa4-4d91a4c109a2,APA91bGf3Sf9k9L3JHwTFPEiSmu_uAe5wQXQeus5tT4-Zm7AcGWk0U8t2zIUUKul7Sb0yK_ITh2snv7Ipe6hUL1yKQ9p3fiSQOoG1Ztmi8MeY77QEUQ-WZHmBNNK99sHH4DJQy5yPU6z,15,es,-18000,523,8.0.0,1,SM-G950F,3b3c0524-50e4-45f4-9a5d-ed4cbda09020,{},2018-11-20 20:44:08,442,0.00,2018-02-28 21:57:41.997607,f,0,,,f,132.251.3.213,PE,,
b8f83754-ccbf-4634-ba0d-f46cb2f9ac44,b610fb2fc703a853a1b0e1e045b8f9a0b439c88466d1717a5d11053b64627ce4,78,es,-18000,0.5.23,11.4.1,0,"iPhone7,2",81B80035-EBCC-4D1F-8466-8F452AF1036C,{},2018-11-17 20:35:47,3551,0.00,2018-08-06 17:57:01.941296,f,0,,,f,181.188.201.152,EC,,
bcc496e6-a839-415d-91f2-158832a8ca59,fdd92469262045a5601010f391bd05b14158a486ee4ba770036188d37c704ffb,24,es,-18000,0.5.23,12.1,0,"iPhone8,1",18C07B88-6D5B-4082-8DA1-498058479E05,{},2018-11-12 15:12:04,1155,0.00,2018-10-10 22:11:49.4048,f,0,,,f,200.7.247.7,EC,,
c03050d1-33b9-4ee3-9e6e-b95aa1e1d3ed,68c8bca892e56118d76da8acca8fb17e5da0d08c22f7b89ecf39d06355423957,62,es,-18000,0.4.1,11.4.1,0,"iPhone7,2",D4853D7B-9A96-4C6F-921D-5594BB6BF32F,{},2018-11-01 16:07:47,2957,0.00,2018-02-22 14:55:12.037547,f,0,,,f,2800:200:e6c0:e32:bc8b:42f2:a844:8164,PE,,
c0b9b573-4fd1-4d9e-a525-6d6fc8691f21,08e716bf2f4b0b02f0b99474129598b820a1e03aedf7b9763aea736d4fceb666,15,es,-18000,0.4.1,11.2.6,0,"iPhone9,3",C9ACA4E0-F88D-4F1B-B8EB-A9977B8856BA,{},2018-04-03 19:52:58.967705,1844,0.00,2018-02-19 22:01:00.885253,f,0,,,f,190.113.208.247,PE,,
cb53da0b-9602-4fca-8517-7e380b413062,0e841b2e7714dac28a51025978383d05fdfe00cd818616b213cbf78ef244d4c8,11,es,-18000,0.5.19,11.4.1,0,"iPhone7,2",AC786979-7ED8-4E92-A0D5-A887B63442E8,{},2018-08-30 23:58:53,679,0.00,2018-06-19 16:25:51.312347,f,0,,,f,190.152.83.68,EC,,
c1fb9294-bec0-4e89-a234-f53245b7654a,,1,en,-14400,520,4.4.2,1,SM-G900R7,280f13da-03b5-4b18-802a-259ee07e51e2,{},2018-06-19 19:22:15.561965,0,0.00,2018-02-19 20:26:17.822284,t,0,,,t,66.249.88.156,US,,
c3635fc0-c12b-44d4-819f-bda248d54e9e,,24,es,-18000,520,6.0.1,1,SM-A520F,a2d9a536-ffc7-4e8f-a7f8-ab4edfc74f15,{},2018-06-23 23:17:50.240165,5805,0.00,2018-02-20 18:13:26.523074,t,0,,,f,132.191.3.239,PE,,
c02aa9a3-1d5c-4fea-9c38-988d6bbd4852,APA91bE1evbKRJl90QVFxOWqwKTKJZOrJZMGkr1W_ih02RhM9PrdhTUB3UkztcUqkfuMzrSzxXRsk9UehvRwLnv1efqQnyhUFgcL2uw1a1Su5igOhngKjv-d9fQoupK4pkq3-OVF2ijz,64,es,-18000,523,7.0,1,SM-G925T,fbea686f-ea6c-4d89-ae6d-297077da5193,{},2018-11-20 17:06:43,18291,0.00,2018-03-06 20:48:38.667508,f,0,,,f,181.66.159.60,PE,,
cd47bd05-8699-4f2d-98d4-68f0bd9c937d,APA91bFEpzNp3SfQoPkpZLKQpyFqLDfnr7xcw_nkOQ_gOxnIZgi9ehQ2703C2b1XyDpru4utA96rCeqCCV00dnP8VW8-GdafZWaloFPTpX3t89nPzMP5ruoyvO-rLo_cYtisrB_Eji8n,45,es,-18000,523,8.0.0,1,PRA-LX3,a5921869-c657-4372-b2a2-72fa600413d9,{},2018-11-20 23:19:35,5946,0.00,2018-05-10 23:55:38.429922,f,0,,,f,179.7.57.240,PE,,
ca62d75b-65d2-4889-864f-86ace99d608b,067ffd632be97246a7c26a0801b49d56791b0070f5fd23c69258b96c3edf25ef,204,es,-18000,0.5.23,12.1,0,"iPhone9,2",A4240233-2A98-4F47-BE48-EF6619E082D8,{},2018-11-16 23:01:26,13622,0.00,2018-07-25 21:03:12.204846,f,0,,,f,201.183.151.178,EC,,
d1abe576-40a3-43a4-b942-e7394700ae39,742fd93b777f030daebb0a9abca9f25029fd52af8d67dd8604e0af812f4af09d,14,es,-18000,0.5.3,11.3,0,"iPhone7,2",9799E1A0-0697-44CC-A8FA-509CC18C97FC,{},2018-04-25 16:29:14.949837,2302,0.00,2018-03-20 16:20:24.209763,f,0,,,f,190.113.209.131,PE,,
d375332b-73f1-456c-b5ee-638a31a029d1,,91,es,-18000,505,5.1.1,1,D2303,7ed2a338-4ae9-4cbd-902e-ad9e59c4997b,{},2018-04-13 14:36:33.720995,40639,0.00,2018-02-20 12:15:51.253344,t,0,,,f,181.112.142.166,EC,,
d9511a3e-db05-4c99-b34c-be4ed7bc0e15,47c66969a8b2b1c7096c02340422ac06f93c540927175e4c1ac01bc2a35fe65b,64,en,-18000,0.5.19,12.0.1,0,"iPhone7,2",7E066053-01FC-45C7-A6F3-94A83D04033C,{},2018-11-04 22:09:09,4245,0.00,2018-03-12 19:29:41.842824,f,0,,,f,190.63.238.32,EC,,
de57bfdc-2318-44e4-9f0b-09148d66d660,,2,en,0,517,5.1,1,GI-I9500_TMMARS,,{},2018-05-28 23:16:37.405409,159,0.00,2018-05-28 23:12:58.501173,t,0,,,t,150.70.162.182,JP,,
d134e5f7-3055-4364-98aa-dfe7bd101966,APA91bEFjZf1qhgINsrWo71Aub8PoRbA9MalYg8_bHZSYO9B-rB6-RoLjn75qpJmvFFVO501GsFHElQFsxN2taThS0oFqqbVN37u49kjgTe7QShDzX8TskoeeFEMYNQbsR05poMxh6EB,2,es,-18000,524,5.1,1,LG-X220,3818339e-65a0-4376-8d32-a500e9e494db,{},2018-11-21 19:35:14,540,0.00,2018-11-21 19:21:12.401192,f,0,,,f,132.191.3.33,PE,,
d901e815-5187-44de-b03d-52926dec2204,,2,en,0,509,5.1,1,GI-I9500_TMMARS,,{},2018-04-19 23:27:42.645527,158,0.00,2018-04-19 23:24:02.730398,t,0,,,t,150.70.162.182,JP,,
d36b61a0-ff63-473d-b109-34a17b32f42e,APA91bFRnPhV2uxHZ6e3mh0fRebpzPGZuZwZ_bCX1Ky9pHu4Tx8HlkZj90ttBTUrawxncQNBfPfLUebsbkBcgmCxuEOZYhsyek__XqBLB5uADCYIdVcDOY6_QHl-L7R-5EayfrbyhTra,57,es,-18000,520,6.0.1,1,Moto G Play,27a48301-0f8f-4ba0-9b6a-a2c0b95f575f,{},2018-08-29 20:03:00,128779,0.00,2018-03-05 15:03:25.255746,f,0,,,f,132.191.3.144,PE,,
d9199314-6b48-4665-a4a7-b2afeb23261b,APA91bH4UAobHtG37IE_C0CePKeHG-dB-bj567oLZk1M5YH2DRrmJzdCopqWTqLZ0vbo_f3FOK5F9iS6AlgOQAriKaahWggXr15_Z7WBMyR_V6biCpJQGuPgX40vWfNoZOvFrSVrvhDC,28,es,-18000,520,6.0.1,1,SM-G920I,eb81d476-1999-41f1-8554-59f5288ed6a3,{},2018-07-23 16:55:55.473716,7871,0.00,2018-02-27 21:20:33.197476,t,0,,,f,2800:200:e6d0:1f2:4056:3ae0:3052:692f,PE,,
d16e5903-ff9e-4b24-a797-248f07337e0a,APA91bGOHcm9CbOXBoKfoFhBasQ57G4JknTxbuYfj6WeAzaxBgkmmkQHwuGN4BfqaDpHtMTUMxFQ771ovALjcl9d2HoKtc_QJKXlPsUAdadUvCDbti26_tnX0GNxSHeX_nlc560U0sE7,17,es,-18000,520,7.0,1,PRA-LX3,6bbbd6cd-5f25-46ac-9444-2185ab9e5fda,{},2018-09-17 17:39:01,19083,0.00,2018-03-05 15:41:30.866377,t,0,,,f,161.132.113.218,PE,,
d671cb46-9e96-4ee3-81f3-191e6de68010,APA91bF12ru95YiWPTq8Jb7v-r_6zVqhbzSvyPLNQuhWGTYC-UVN-PAqSaAWPD25-uTnftuaTA3lQwbsEMew-Kn7_3J0Ca8U1v_6fAi404sIzFv6AVxNiCZMbwqEDkZfjztfq4eSb8CT,115,es,-18000,523,8.0.0,1,ANE-LX3,da0bfe15-34f5-475f-b976-0229f7216e8c,{},2018-11-19 23:55:48,20109,0.00,2018-07-13 16:10:57.794637,f,0,,,f,181.175.66.10,EC,,
dfdf8034-d8fd-496a-83e9-9abf5f856a27,APA91bFsi2rPSdMJ6kMqy5OCuQeC_9x7O4UlLoJyCbdiq3KLHMFnPf-rgcZdg2COPS3eiSV0-dYxwy3SzOfDB74lFyZwtMyukl3W9RQUviQ6vUxMs6A5jlL1jt5tandMWJks5tSq5TIp,7,es,-18000,520,6.0,1,MYA-L23,c26f22a7-47fc-4202-8da3-be4858f0f2d6,{},2018-09-04 00:35:39,343,0.00,2018-09-02 21:32:04.608082,t,0,,,f,181.188.201.103,EC,,
d0a35509-0bb0-4a75-ba61-bfd78f6d0097,APA91bHXrKRrJJ-TA3NFc15REyPQwEKbVV51v5NcqlvAizD4FI6HbUlpQTX9UDlgGtSglMKPxXogsOqH1yvuQZP6PCUAYYSpH13m-JDZldWZrglt3r81Dp80mNu7owF4s7Tw0YCtWd5Z,26,es,-18000,520,6.0.1,1,SM-G935F,ee33371c-ca05-4d80-83bd-e99268636b34,{},2018-08-11 03:58:00,26151,0.00,2018-07-13 16:04:26.583839,t,0,,,f,186.101.248.172,EC,,
da35c964-83f3-4225-909f-fad3bbff365f,cacd58b59efd07f99d9b0f4b57efb1b19fc08bf4537f15651a416e2a223d3682,53,es,-18000,0.5.23,12.1,0,"iPhone9,1",60C6CE53-EAD5-4929-977F-01CF1942CF9D,{},2018-11-20 19:19:11,3317,0.00,2018-08-06 17:56:49.210504,f,0,,,f,190.63.119.243,EC,,
d568d296-9163-46c4-a6f1-d7b0624adda1,APA91bFKnmyRyy2fzDkwe_htYBMn1Cb0wO_slaIxpex8vzOAePfkWXntmYGrJr5SbT7XgvIN3WKH4LHtKdr-egp8Tv7O_vuBXp-mRKW0HhPzmlUVuy4M2f25iGeH_FVpFGCb_wOqmiM4,496,es,-18000,524,6.0.1,1,LG-K240,627c0b6d-23cd-4913-8c46-2a79de774f8a,{},2018-11-21 19:24:16,110962,0.00,2018-02-19 20:19:26.437225,f,0,,,f,181.66.237.168,PE,,
dee7fe39-6aff-49f9-8632-41636fb4067d,APA91bEbYQaoJvQcfHq66j56wieDxmXjpzjyrg40nA85sJjiJI5WRJTbsx_E905DuVaAgaJxfTKashAwFcU6gjG3F9rHg0Jr98FE9sWvNcCN6DrvXPkBn1EElpB7jY6ZySMqUAFv6Ztq,2,es,-18000,523,7.0,1,HUAWEI VNS-L23,d69eb196-d17b-44a1-96c6-a0a99eca3e1d,{},2018-11-07 15:21:17,399,0.00,2018-11-07 15:13:17.96507,f,0,,,f,161.132.113.218,PE,,
d7a60d37-d33a-4b6e-a40d-52dff9969107,bbd42e85ced576b295167d1f71a46e94735529c94a7bda0595a8a84e70b4be92,147,es,-18000,0.5.14,12.1,0,"iPhone9,2",F48E47AF-C4FD-46FF-9640-B08447D431A5,{},2018-11-21 16:13:59,10822,0.00,2018-04-03 21:10:38.987559,f,0,,,f,190.63.150.132,EC,,
d7dc1218-069d-42b4-86d5-fe3af23faf3a,a02dd0659ffab60c8dcd65f1f422a97643156132b70a846a7864aedf954601d0,19,es,-18000,0.5.23,12.1,0,"iPhone10,4",0E34FF53-E033-4326-BAFA-BD0E9433737B,{},2018-11-19 17:43:43,955,0.00,2018-11-07 17:24:32.785217,f,0,,,f,200.7.247.9,EC,,
d81b11d2-5fde-486e-9fbd-b064f9af0479,158942157894a5f3a2f4bcd4400e30c53074bd7145e17a437a4d318e44b845ff,192,es,-18000,0.5.19,12.1,0,"iPhone8,1",8A1015B4-5636-4EA0-9290-78FD73CB41F1,{},2018-11-21 11:57:03,13176,0.00,2018-05-28 18:12:14.4772,f,0,,,f,200.7.247.55,EC,,
e31bc0d3-bcb6-49b3-a717-ed7084f241e7,1b1a08a7c85ee9762cae5bfcba41d53b496616e7d0f25bc33f0f58b6781b8e9f,3,es,-18000,0.5.3,11.3.1,0,"iPhone10,4",9AD36024-1D86-4469-A43A-1EEA76BBF236,{},2018-05-14 19:46:50.607125,80,0.00,2018-03-26 16:48:29.080285,f,0,,,f,181.198.15.238,EC,,
ec870309-a57e-4de4-9756-bf74d862552a,ffba9fc34849c5eb23af2ec58b5048ae158565924573244f23aacd595da6b8f4,7,en,-18000,0.5.13,11.3,0,"iPhone7,2",89FC6530-C7AA-4266-9C74-97DACBA0737D,{},2018-05-26 13:52:29.473792,481,0.00,2018-05-04 18:00:25.191502,f,0,,,f,190.63.127.2,EC,,
e8bcb5b1-4c64-4043-95ac-97d8c61713f1,,1,en,-14400,502,4.4.2,1,SM-G900R7,,{},2018-03-14 19:56:49.277459,0,0.00,2018-03-14 19:56:49.267526,t,0,,,t,66.249.88.134,US,,
e762be7f-71b1-4a4a-a585-1f48394c15dc,4f6b3659130557729de578182882c6cecce6de57256bf0c52ede51d301db81b2,64,es,-18000,0.4.1,11.3.1,0,"iPhone6,1",939E7D6E-A829-4AA9-896D-75389DF273E1,{},2018-05-29 03:37:02.306585,10558,0.00,2018-02-23 14:17:30.87312,t,0,,,f,190.234.17.121,PE,,
eced1eed-6365-4043-b173-b9cd04730ca0,0d6dd63fc9eb6d3d737962973f388707595b4fb814e3a090cdaa349b6b51f022,6,es,-18000,0.3.9,10.3.3,0,"iPhone7,2",81499D18-89E5-46D7-A97F-75A775C23E9A,{},2018-02-23 23:35:45.356122,341,0.00,2018-02-19 21:57:48.380858,t,0,,,f,190.113.208.93,PE,,
e26a87b6-5964-42a7-b08b-72e97a1ba649,,2,en,0,515,5.1,1,GI-I9500_TMMARS,,{},2018-05-20 22:18:37.898594,157,0.00,2018-05-20 22:15:02.088742,t,0,,,t,150.70.162.182,JP,,
ef7a924a-ca25-41ac-a0a2-c60b0a9eb771,,7,es,-18000,510,4.2.2,1,HUAWEI P6-U06,OptedOut,{},2018-04-26 23:19:18.904436,3387,0.00,2018-04-23 15:56:34.059639,t,0,,,f,190.236.111.74,PE,,
e057ebfb-0f58-4c1e-bcc7-ec1648a7a3c3,,2,es,-18000,509,8.0.0,1,LDN-LX3,9c0ef908-ca16-4267-b5f5-0eb14d4d5fbb,{},2018-04-21 20:41:44.900875,0,0.00,2018-04-19 16:03:27.670877,t,0,,,f,200.121.156.62,PE,,
ea6ce14a-128b-4062-8903-7417b3c17d25,APA91bE6ZEt3FeMLrXW3Rq995Ul4Ge9AwhLRTQsBQ1WAqOh5SXdWnzv-WxYTWSsqFEMzsbrzvjPhLNn-ihi2F6fhkVGsZcveURZ-BbtrPL-L3K7s_8L3YVybkE7DZkmIKBEkjcNfogTt,65,es,-18000,523,5.0.1,1,ALE-L23,e78b0af8-f545-4c66-a77b-26f24b8c5edd,{},2018-10-17 20:33:00,10892,0.00,2018-03-12 18:26:27.238346,f,0,,,f,200.7.247.128,EC,,
e4af1245-9119-4ae0-bc4a-0777d4622108,,4,en,-18000,0.5.21,11.1,0,x86_64,EFA5B07F-AB9C-48B2-9924-A140D3C29192,{},2018-07-25 21:13:06.875792,0,0.00,2018-03-01 19:46:04.694484,t,0,,,f,190.234.105.169,PE,,
ea122a7c-1c4b-4695-a313-34a6a2ea56d7,ede69be1621aff3ee4d268adbb33fab6c3e785c8c036472e906c6da33bbd7f3d,2,en,-25200,0.5.21,11.4.1,0,"iPad6,11",A967A08D-4290-45AF-9FF5-1BC1C427BFE4,{},2018-08-03 17:18:03,0,0.00,2018-08-03 17:17:32.514394,t,0,,,f,17.200.11.44,US,,
ec2f4589-776b-4b7f-997d-3db0d78a9321,APA91bH-n1OV3Gho8tcVsEnjk8Uq79NHb75bfDsOnd3EUDW4a6KD3irOl5ywYM9DWBEC_ahXTKu6d3WKX5OygfOhJUrygWiWEGpr-c6oDZVgcdVbk3AM6lSUvK0W_NjIW9cjyD8tpq0n,3,es,-18000,523,8.0.0,1,SM-G950F,d2886461-b92c-4884-9c73-43ab66092ea9,{},2018-11-19 18:02:14,60,0.00,2018-10-26 22:22:08.098532,f,0,,,f,186.4.255.4,EC,,
ef3d829e-1f77-4a6a-8a06-4558aa0f7af3,5e0c6a458ab716b09374f3ce533090da8df0c9523a7981317821dd14fb1460d9,47,en,-18000,0.5.23,12.0.1,0,"iPhone8,1",BB1E6A06-B66B-46A9-91D9-12F953670CA9,{},2018-11-09 23:38:32,2616,0.00,2018-02-28 14:54:22.058345,f,0,,,f,190.154.216.32,EC,,
f3028a54-412e-4759-80d3-90681f72d856,APA91bE4GAQ-b77o_-fBtIvkrZpMAxbDtKyAALDhvf1ejUTpd0MRgpV117eUHIZxza4q9Ns89Yti7NmFHScFINnfDGXqLsYBNg8d0-aXBnrEfjEN_Qt2Cnrp7XfU3LpU4e1o3J8jzsMT,93,es,-18000,523,8.0.0,1,SM-G950F,55ecbf89-4f7e-466e-b070-2b6c10267a07,{},2018-11-21 15:04:49,12763,0.00,2018-02-21 21:40:38.002647,f,0,,,f,190.63.1.215,EC,,
f4102764-0215-46b8-8445-d405499797b9,,3,es,-18000,503,7.0,1,SM-G925I,4a6cd9ac-b376-4029-ac83-80b6a780c996,{},2018-04-09 21:04:02.937982,0,0.00,2018-03-15 23:56:48.680887,t,0,,,f,190.63.119.206,EC,,
fdcaef29-0813-4f34-95e4-d2e15ed51216,APA91bED3F53eJHGudfc27FMZFdvLPMrUlZYY-urMbDrw7oIOsCzv12MScv33WcOHPpqJvaDN1N8c6-AXaAXVsflS_ROauJWs46LxFR7ZnlOrp_0mcrJ8Id5CeBBtA7RxGVa9CxQUH2K,9,es,-18000,520,8.0.0,1,F5121,37275a6b-93f4-4b72-910e-4e8e5d0a0234,{},2018-09-27 01:03:34,205,0.00,2018-03-12 19:28:29.995423,f,0,,,f,181.175.220.219,EC,,
fe809bd4-b91d-4e31-b9e5-9a50eab8af6a,1e8d91841a9e2d82b37c589bd3dbcc6ac127f183e89f480f09fe97078fc37026,21,es,-18000,0.5.19,11.3.1,0,"iPhone7,2",B060B2E3-9A76-45A5-B69D-400DADC36CD6,{},2018-08-29 18:05:44,4300,0.00,2018-06-19 16:28:20.595136,f,0,,,f,200.7.247.95,EC,,
f9d35441-7b1b-4ae0-8d81-6a4a4dcd8840,APA91bFCEIbonOVis1QiwtpAhg5Zsj79hzfgNnF4OsuhRo9R-A66igA_h6yzOnuhvyKLRc8Ne0OfagxGrSx-KkMD3dSn2BSmI_EhxkdmeUXF-MNoknHJlLca6F8JgpTQWajP43UtDYH6,175,es,-18000,523,6.0,1,CAM-L03,9795d6b6-02ae-4628-abb7-508ca2da99ec,{},2018-11-20 03:27:25,25960,0.00,2018-02-19 20:12:37.799123,f,0,,,f,179.7.54.148,PE,,
f9b4c537-5beb-4752-82cf-e1d4cc0ede36,9311a24da8b65724cf250eee66395e6ac99b8001a249d26ec34a544b64711c0d,83,es,-18000,0.5.20,12.0.1,0,"iPhone10,4",6B5AED50-90B5-4D51-90D8-9CE21DF40E93,{},2018-11-16 16:38:09,3169,0.00,2018-05-14 21:08:53.063165,f,0,,,f,181.188.201.152,EC,,
f2156098-bbd4-4465-b44e-12c4e4a3ae3c,APA91bH3o4dy5Hux36ep4JmkJTMEeu4DuI_YQoPbLSKkiw9Q5nupO7_W7iLeW8OP0MqHCty1OZ0NlOk368o5mLv2jkDnTwmwhzAYhWGTGZ3GZncDuphXboX1s7_A5I7l9N-KdgmrkiWE,17,es,-18000,520,8.0.0,1,SM-G950F,ca2ffd65-1d71-43ae-973d-4ee570e31d45,{},2018-09-17 18:01:46,1665,0.00,2018-07-13 16:04:45.980736,f,0,,,f,2800:810:461:85b0:748b:208e:de9b:cac,AR,,
ffefd03e-6101-4753-b1e6-62ab9c563ec0,5d664043fb8e053e8c06744432fb4ec6b69804d55ae2e1c5d1a00f6e5985f207,57,es,-18000,0.5.14,11.4.1,0,"iPhone7,2",8237EB70-68FE-4541-B1F1-06EA53BCA583,{},2018-08-28 19:09:39,3687,0.00,2018-05-04 17:56:28.801426,f,0,,,f,2800:bf0:8146:3082:904e:5aab:d682:7df8,EC,,
f68d8bb6-c57c-4472-b1b1-12a04c50ca39,APA91bFs8PIu-aP8yZGmVZDyum12b4VZUbBmnfI0-pRh79k-Rkw4WES13uXXcftWG6DkH0cVQxu9EAcXnCondeb-d8InIMpdXcW_lAj9OxRhHSTolen6Hg8Ws3sTVqT5c6N9tmBPyNkB,31,es,-18000,523,8.0.0,1,FIG-LX3,371fcee9-52f4-4210-bec1-711f7e970cf8,{},2018-11-20 19:31:28,4582,0.00,2018-07-03 19:20:22.550812,f,0,,,f,190.43.8.133,PE,,
